document,element,frequency_in_document
ShbrYwsy,יהיה,58
ShbrYwsy,מערכת,58
ShbrYwsy,פעם,58
ShbrYwsy,שלום,58
ShbrYwsy,איפה,57
ShbrYwsy,ברור,56
ShbrYwsy,וזה,56
ShbrYwsy,שזה,56
ShbrYwsy,העולם,55
ShbrYwsy,ערוצי,55
ShbrYwsy,שנה,54
ShbrYwsy,יאיר,53
ShbrYwsy,לאאא,53
ShbrYwsy,לב,53
ShbrYwsy,מיליון,53
ShbrYwsy,האיש,52
ShbrYwsy,התקשורת,52
ShbrYwsy,מלחמה,52
ShbrYwsy,שיש,52
ShbrYwsy,אחת,51
ShbrYwsy,חאן,51
ShbrYwsy,השב,50
ShbrYwsy,חולים,50
ShbrYwsy,אחר,49
ShbrYwsy,החותים,49
ShbrYwsy,השמאלנים,49
ShbrYwsy,מדינה,49
ShbrYwsy,נראה,49
ShbrYwsy,אדם,48
ShbrYwsy,לזה,48
ShbrYwsy,שקל,48
ShbrYwsy,אלף,47
ShbrYwsy,בקרב,47
ShbrYwsy,דרך,47
ShbrYwsy,הארץ,47
ShbrYwsy,וזאת,47
ShbrYwsy,אותנו,46
ShbrYwsy,אנשים,46
ShbrYwsy,בכל,46
ShbrYwsy,גביר,46
ShbrYwsy,האם,46
ShbrYwsy,הבטחון,46
ShbrYwsy,השופט,46
ShbrYwsy,שום,46
ShbrYwsy,אותך,45
ShbrYwsy,אלה,45
ShbrYwsy,אש,45
ShbrYwsy,ביותר,45
ShbrYwsy,בשל,45
ShbrYwsy,לשתף,45
ShbrYwsy,אומר,44
ShbrYwsy,בעולם,44
ShbrYwsy,לעולם,44
ShbrYwsy,תומכי,44
ShbrYwsy,בושה,43
ShbrYwsy,דבר,43
ShbrYwsy,הגיע,43
ShbrYwsy,העליון,43
ShbrYwsy,הרבה,43
ShbrYwsy,חיים,43
ShbrYwsy,מוחמד,43
ShbrYwsy,עלינו,43
ShbrYwsy,פלשתינית,43
ShbrYwsy,בעד,42
ShbrYwsy,בתל,42
ShbrYwsy,זו,42
ShbrYwsy,חטופים,42
ShbrYwsy,פשוט,42
ShbrYwsy,שהם,42
ShbrYwsy,בו,41
ShbrYwsy,האלה,41
ShbrYwsy,חיילי,41
ShbrYwsy,ממשלת,41
ShbrYwsy,שהיא,41
ShbrYwsy,בדיוק,40
ShbrYwsy,במקום,40
ShbrYwsy,בצפון,40
ShbrYwsy,המתועבת,40
ShbrYwsy,עצוב,40
ShbrYwsy,קוראים,40
ShbrYwsy,קפלן,40
ShbrYwsy,שאתה,40
ShbrYwsy,שהיה,40
ShbrYwsy,שלהם,40
ShbrYwsy,אנשי,39
ShbrYwsy,העזתים,39
ShbrYwsy,לוין,39
ShbrYwsy,למרות,39
ShbrYwsy,עבור,39
ShbrYwsy,תמורת,39
ShbrYwsy,ארצות,38
ShbrYwsy,דרום,38
ShbrYwsy,היהודי,38
ShbrYwsy,חדש,38
ShbrYwsy,כאילו,38
ShbrYwsy,כבוד,38
ShbrYwsy,לעבר,38
ShbrYwsy,מחבל,38
ShbrYwsy,קודם,38
ShbrYwsy,שר,38
ShbrYwsy,במיוחד,37
ShbrYwsy,מעשה,37
ShbrYwsy,ערוץ,37
ShbrYwsy,אזרחים,36
ShbrYwsy,אירן,36
ShbrYwsy,האמת,36
ShbrYwsy,הדין,36
ShbrYwsy,חחחחח,36
ShbrYwsy,טובה,36
ShbrYwsy,יקירי,36
ShbrYwsy,כסף,36
ShbrYwsy,משפחות,36
ShbrYwsy,נשק,36
ShbrYwsy,ראשי,36
ShbrYwsy,רואה,36
ShbrYwsy,דובר,35
ShbrYwsy,הייתה,35
ShbrYwsy,הייתי,35
ShbrYwsy,הימין,35
ShbrYwsy,הקונספציה,35
ShbrYwsy,ישראלי,35
ShbrYwsy,לה,35
ShbrYwsy,מבקש,35
ShbrYwsy,שובר,35
ShbrYwsy,אהוד,34
ShbrYwsy,אמש,34
ShbrYwsy,בשביל,34
ShbrYwsy,הדברים,34
ShbrYwsy,הזמן,34
ShbrYwsy,המנוול,34
ShbrYwsy,הרוגים,34
ShbrYwsy,חיסול,34
ShbrYwsy,חסר,34
ShbrYwsy,כזה,34
ShbrYwsy,לנתניהו,34
ShbrYwsy,מדהים,34
ShbrYwsy,מתי,34
ShbrYwsy,עולה,34
ShbrYwsy,ראוי,34
ShbrYwsy,אישה,33
ShbrYwsy,וגם,33
ShbrYwsy,יודעים,33
ShbrYwsy,מותר,33
ShbrYwsy,נין,33
ShbrYwsy,פלשתינים,33
ShbrYwsy,רפיח,33
ShbrYwsy,שבת,33
ShbrYwsy,תודה,33
ShbrYwsy,תעשו,33
ShbrYwsy,אולי,32
ShbrYwsy,אלו,32
ShbrYwsy,אפילו,32
ShbrYwsy,באמצעות,32
ShbrYwsy,ברוך,32
ShbrYwsy,בתוך,32
ShbrYwsy,החיזבללה,32
ShbrYwsy,הכי,32
ShbrYwsy,הלחימה,32
ShbrYwsy,טובות,32
ShbrYwsy,טרור,32
ShbrYwsy,ימים,32
ShbrYwsy,כמעט,32
ShbrYwsy,מאות,32
ShbrYwsy,מעל,32
ShbrYwsy,משום,32
ShbrYwsy,נשים,32
ShbrYwsy,סעודיה,32
ShbrYwsy,עמית,32
ShbrYwsy,עשרות,32
ShbrYwsy,אמת,31
ShbrYwsy,בטוח,31
ShbrYwsy,בכלל,31
ShbrYwsy,ועוד,31
ShbrYwsy,חשבון,31
ShbrYwsy,טילים,31
ShbrYwsy,לחמאס,31
ShbrYwsy,בנימין,30
ShbrYwsy,בראש,30
ShbrYwsy,ברחבי,30
ShbrYwsy,הסכם,30
ShbrYwsy,כוחות,30
ShbrYwsy,לכל,30
ShbrYwsy,עבודה,30
ShbrYwsy,ערבי,30
ShbrYwsy,שאחרי,30
ShbrYwsy,שבו,30
ShbrYwsy,שמישהו,30
ShbrYwsy,אוהב,29
ShbrYwsy,איזה,29
ShbrYwsy,אלפי,29
ShbrYwsy,אתמול,29
ShbrYwsy,האויב,29
ShbrYwsy,הבית,29
ShbrYwsy,הגיבור,29
ShbrYwsy,הרשות,29
ShbrYwsy,חי,29
ShbrYwsy,לשעבר,29
ShbrYwsy,מדבר,29
ShbrYwsy,מתוך,29
ShbrYwsy,נמצא,29
ShbrYwsy,עולם,29
ShbrYwsy,עזתים,29
ShbrYwsy,צריכים,29
ShbrYwsy,רב,29
ShbrYwsy,אחים,28
ShbrYwsy,ארגון,28
ShbrYwsy,באליה,28
ShbrYwsy,בעיה,28
ShbrYwsy,בשורות,28
ShbrYwsy,בתמונה,28
ShbrYwsy,דלק,28
ShbrYwsy,האמריקאים,28
ShbrYwsy,הלב,28
ShbrYwsy,המשטרה,28
ShbrYwsy,ואת,28
ShbrYwsy,חשמל,28
ShbrYwsy,מקבל,28
ShbrYwsy,נשיא,28
ShbrYwsy,עליו,28
ShbrYwsy,עליך,28
ShbrYwsy,רבים,28
ShbrYwsy,שבוע,28
ShbrYwsy,אבו,27
ShbrYwsy,אי,27
ShbrYwsy,גדול,27
ShbrYwsy,דברים,27
ShbrYwsy,החולים,27
ShbrYwsy,הכנסת,27
ShbrYwsy,המחבל,27
ShbrYwsy,הפלשתינית,27
ShbrYwsy,הציבור,27
ShbrYwsy,חיות,27
ShbrYwsy,חייבים,27
ShbrYwsy,יכולה,27
ShbrYwsy,כאלה,27
ShbrYwsy,מהם,27
ShbrYwsy,נקמות,27
ShbrYwsy,פה,27
ShbrYwsy,רוצים,27
ShbrYwsy,רפורמה,27
ShbrYwsy,שופטים,27
ShbrYwsy,שלמה,27
ShbrYwsy,שמאלנים,27
ShbrYwsy,תהיה,27
ShbrYwsy,תיק,27
ShbrYwsy,אחרת,26
ShbrYwsy,בא,26
ShbrYwsy,בדרך,26
ShbrYwsy,בה,26
ShbrYwsy,בעלי,26
ShbrYwsy,החוק,26
ShbrYwsy,היי,26
ShbrYwsy,המנוולת,26
ShbrYwsy,הפסקת,26
ShbrYwsy,התמונה,26
ShbrYwsy,ועדת,26
ShbrYwsy,זוכרים,26
ShbrYwsy,זמן,26
ShbrYwsy,חוק,26
ShbrYwsy,חייל,26
ShbrYwsy,יחייה,26
ShbrYwsy,ימין,26
ShbrYwsy,יריב,26
ShbrYwsy,ישראלים,26
ShbrYwsy,כותב,26
ShbrYwsy,כפרה,26
ShbrYwsy,כתב,26
ShbrYwsy,לבית,26
ShbrYwsy,למי,26
ShbrYwsy,למנוע,26
ShbrYwsy,לפי,26
ShbrYwsy,מחיר,26
ShbrYwsy,מצרים,26
ShbrYwsy,משפחת,26
ShbrYwsy,נמצאים,26
ShbrYwsy,ספר,26
ShbrYwsy,עדיין,26
ShbrYwsy,קטע,26
ShbrYwsy,קשר,26
ShbrYwsy,שאין,26
ShbrYwsy,שימו,26
ShbrYwsy,שלה,26
ShbrYwsy,שמאל,26
ShbrYwsy,תמחק,26
ShbrYwsy,אמא,25
ShbrYwsy,באופן,25
ShbrYwsy,במקרה,25
ShbrYwsy,בת,25
ShbrYwsy,דין,25
ShbrYwsy,השלום,25
ShbrYwsy,יהי,25
ShbrYwsy,כוח,25
ShbrYwsy,למען,25
ShbrYwsy,מבין,25
ShbrYwsy,מנהל,25
ShbrYwsy,מספר,25
ShbrYwsy,משפט,25
ShbrYwsy,סתם,25
ShbrYwsy,עניין,25
ShbrYwsy,עשה,25
ShbrYwsy,בחמאס,24
ShbrYwsy,בעקבות,24
ShbrYwsy,דם,24
ShbrYwsy,דעתי,24
ShbrYwsy,הבן,24
ShbrYwsy,הדבר,24
ShbrYwsy,הישראלי,24
ShbrYwsy,הפוסט,24
ShbrYwsy,הפלשתינים,24
ShbrYwsy,חם,24
ShbrYwsy,כהן,24
ShbrYwsy,כנסת,24
ShbrYwsy,כרם,24
ShbrYwsy,להעביר,24
ShbrYwsy,פטור,24
ShbrYwsy,אבי,23
ShbrYwsy,אצל,23
ShbrYwsy,בזמן,23
ShbrYwsy,בחאן,23
ShbrYwsy,בטוויטר,23
ShbrYwsy,בנו,23
ShbrYwsy,האדום,23
ShbrYwsy,החיילים,23
ShbrYwsy,העיר,23
ShbrYwsy,ואתה,23
ShbrYwsy,והיא,23
ShbrYwsy,ולכן,23
ShbrYwsy,חושבים,23
ShbrYwsy,חחחחחח,23
ShbrYwsy,חייב,23
ShbrYwsy,יד,23
ShbrYwsy,כיפור,23
ShbrYwsy,ככל,23
ShbrYwsy,לדעת,23
ShbrYwsy,לוחמי,23
ShbrYwsy,לוחמים,23
ShbrYwsy,למעלה,23
ShbrYwsy,לפחות,23
ShbrYwsy,לשחרר,23
ShbrYwsy,מלחמת,23
ShbrYwsy,מעזה,23
ShbrYwsy,מת,23
ShbrYwsy,נפל,23
ShbrYwsy,נתפס,23
ShbrYwsy,סער,23
ShbrYwsy,עיתון,23
ShbrYwsy,עצמו,23
ShbrYwsy,עשו,23
ShbrYwsy,פלשתיני,23
ShbrYwsy,פצועים,23
ShbrYwsy,צריכה,23
ShbrYwsy,שאנחנו,23
ShbrYwsy,שווה,23
ShbrYwsy,שנתניהו,23
ShbrYwsy,תשמעו,23
ShbrYwsy,אבא,22
ShbrYwsy,אך,22
ShbrYwsy,אמיתי,22
ShbrYwsy,אמריקאי,22
ShbrYwsy,בוקר,22
ShbrYwsy,בעל,22
ShbrYwsy,בצורה,22
ShbrYwsy,הומניטרי,22
ShbrYwsy,החדש,22
ShbrYwsy,הלוחם,22
ShbrYwsy,הסבירות,22
ShbrYwsy,הפדופיל,22
ShbrYwsy,ואם,22
ShbrYwsy,ורק,22
ShbrYwsy,טיל,22
ShbrYwsy,כדאי,22
ShbrYwsy,כולל,22
ShbrYwsy,לבין,22
ShbrYwsy,מהפללה,22
ShbrYwsy,מהתנור,22
ShbrYwsy,מחבלי,22
ShbrYwsy,מכל,22
ShbrYwsy,ממנו,22
ShbrYwsy,משפטית,22
ShbrYwsy,סדר,22
ShbrYwsy,ערבים,22
ShbrYwsy,פיצוץ,22
ShbrYwsy,שופט,22
ShbrYwsy,שיהיה,22
ShbrYwsy,אומרים,21
ShbrYwsy,אזרח,21
ShbrYwsy,בלתי,21
ShbrYwsy,במערכת,21
ShbrYwsy,בקפלן,21
ShbrYwsy,דורש,21
ShbrYwsy,הגדול,21
ShbrYwsy,החלאות,21
ShbrYwsy,הטבח,21
ShbrYwsy,הצבא,21
ShbrYwsy,ואז,21
ShbrYwsy,והוא,21
ShbrYwsy,והם,21
ShbrYwsy,והשומרון,21
ShbrYwsy,חדשה,21
ShbrYwsy,חושב,21
ShbrYwsy,חקירה,21
ShbrYwsy,יודעת,21
ShbrYwsy,יוצא,21
ShbrYwsy,יעשה,21
ShbrYwsy,יפה,21
ShbrYwsy,כאן,21
ShbrYwsy,לבד,21
ShbrYwsy,מאמין,21
ShbrYwsy,מוסלמי,21
ShbrYwsy,מוסלמים,21
ShbrYwsy,מחדש,21
ShbrYwsy,מיד,21
ShbrYwsy,עובד,21
ShbrYwsy,פוליטי,21
ShbrYwsy,צדק,21
ShbrYwsy,קרב,21
ShbrYwsy,שעות,21
ShbrYwsy,תקשיבו,21
ShbrYwsy,אייזנקוט,20
ShbrYwsy,אלוף,20
ShbrYwsy,בהם,20
ShbrYwsy,בזה,20
ShbrYwsy,בתי,20
ShbrYwsy,גדולה,20
ShbrYwsy,גולני,20
ShbrYwsy,גלי,20
ShbrYwsy,דף,20
ShbrYwsy,הגבול,20
ShbrYwsy,המנוולים,20
ShbrYwsy,המצב,20
ShbrYwsy,הערבי,20
ShbrYwsy,הפרקליטות,20
ShbrYwsy,ועל,20
ShbrYwsy,זירה,20
ShbrYwsy,חיזבללה,20
ShbrYwsy,יסביר,20
ShbrYwsy,כותבת,20
ShbrYwsy,כספית,20
ShbrYwsy,כתבתי,20
ShbrYwsy,לוחם,20
ShbrYwsy,לחסל,20
ShbrYwsy,מאז,20
ShbrYwsy,מופתע,20
ShbrYwsy,מיליארד,20
ShbrYwsy,מעבר,20
ShbrYwsy,מקום,20
ShbrYwsy,סיפור,20
ShbrYwsy,עליהם,20
ShbrYwsy,פרסום,20
ShbrYwsy,פשע,20
ShbrYwsy,צו,20
ShbrYwsy,קורה,20
ShbrYwsy,קטן,20
ShbrYwsy,תומך,20
ShbrYwsy,תושבי,20
ShbrYwsy,אהרון,19
ShbrYwsy,אוי,19
ShbrYwsy,אילו,19
ShbrYwsy,אלג,19
ShbrYwsy,בהאג,19
ShbrYwsy,בכיר,19
ShbrYwsy,בלבנון,19
ShbrYwsy,במדינה,19
ShbrYwsy,בפני,19
ShbrYwsy,בשעה,19
ShbrYwsy,בתימן,19
ShbrYwsy,האמריקאי,19
ShbrYwsy,החוץ,19
ShbrYwsy,הלוחמים,19
ShbrYwsy,הממשל,19
ShbrYwsy,הנשיא,19
ShbrYwsy,הפוליטי,19
ShbrYwsy,חברי,19
ShbrYwsy,חוגגים,19
ShbrYwsy,חיילים,19
ShbrYwsy,ידעתי,19
ShbrYwsy,יכולים,19
ShbrYwsy,כנראה,19
ShbrYwsy,כפי,19
ShbrYwsy,לאחר,19
ShbrYwsy,מזה,19
ShbrYwsy,מפחדים,19
ShbrYwsy,מצור,19
ShbrYwsy,עומד,19
ShbrYwsy,עצמם,19
ShbrYwsy,פחות,19
ShbrYwsy,קטאר,19
ShbrYwsy,קצת,19
ShbrYwsy,קשור,19
ShbrYwsy,שאת,19
ShbrYwsy,שואה,19
ShbrYwsy,שונא,19
ShbrYwsy,שתדעו,19
ShbrYwsy,תיעוד,19
ShbrYwsy,אחראי,18
ShbrYwsy,אמר,18
ShbrYwsy,באוקטובר,18
ShbrYwsy,ביחד,18
ShbrYwsy,בימים,18
ShbrYwsy,בראשות,18
ShbrYwsy,ברשת,18
ShbrYwsy,גרמניה,18
ShbrYwsy,הוועדה,18
ShbrYwsy,החלטה,18
ShbrYwsy,החשבון,18
ShbrYwsy,הכנתי,18
ShbrYwsy,הלוואי,18
ShbrYwsy,המוסלמים,18
ShbrYwsy,המחאה,18
ShbrYwsy,ובכן,18
ShbrYwsy,ויש,18
ShbrYwsy,זכות,18
ShbrYwsy,זכרו,18
ShbrYwsy,חבר,18
ShbrYwsy,חברת,18
ShbrYwsy,חוסל,18
ShbrYwsy,חוקי,18
ShbrYwsy,יהיו,18
ShbrYwsy,יוסי,18
ShbrYwsy,כלי,18
ShbrYwsy,לצאת,18
ShbrYwsy,לצערי,18
ShbrYwsy,מדובר,18
ShbrYwsy,מטומטם,18
ShbrYwsy,מפגינים,18
ShbrYwsy,נפצע,18
ShbrYwsy,סיוע,18
ShbrYwsy,ספק,18
ShbrYwsy,פילבר,18
ShbrYwsy,פליטים,18
ShbrYwsy,קיבלו,18
ShbrYwsy,רבות,18
ShbrYwsy,שימוש,18
ShbrYwsy,שעה,18
ShbrYwsy,אהבתי,17
ShbrYwsy,אחריות,17
ShbrYwsy,אישום,17
ShbrYwsy,בבוקר,17
ShbrYwsy,בי,17
ShbrYwsy,ביבי,17
ShbrYwsy,בלבד,17
ShbrYwsy,במזרח,17
ShbrYwsy,בר,17
ShbrYwsy,גיבור,17
ShbrYwsy,דקות,17
ShbrYwsy,היהודית,17
ShbrYwsy,הים,17
ShbrYwsy,הרצועה,17
ShbrYwsy,התיכון,17
ShbrYwsy,זרים,17
ShbrYwsy,חודש,17
ShbrYwsy,טבח,17
ShbrYwsy,טועה,17
ShbrYwsy,ילדים,17
ShbrYwsy,יען,17
ShbrYwsy,ישראלית,17
ShbrYwsy,להשמיד,17
ShbrYwsy,לייק,17
ShbrYwsy,לסגור,17
ShbrYwsy,לעצור,17
ShbrYwsy,מאזן,17
ShbrYwsy,מוות,17
ShbrYwsy,מידע,17
ShbrYwsy,מנדטים,17
ShbrYwsy,מנוול,17
ShbrYwsy,מעולם,17
ShbrYwsy,סוף,17
ShbrYwsy,עלי,17
ShbrYwsy,עליה,17
ShbrYwsy,ערורי,17
ShbrYwsy,צבאי,17
ShbrYwsy,צודק,17
ShbrYwsy,קמפיין,17
ShbrYwsy,ראשון,17
ShbrYwsy,ראשונה,17
ShbrYwsy,רונן,17
ShbrYwsy,שומע,17
ShbrYwsy,שקמה,17
ShbrYwsy,אנומליה,16
ShbrYwsy,באמת,16
ShbrYwsy,בארץ,16
ShbrYwsy,בדם,16
ShbrYwsy,בוםםםם,16
ShbrYwsy,בטענה,16
ShbrYwsy,במלחמה,16
ShbrYwsy,במרכז,16
ShbrYwsy,בע,16
ShbrYwsy,בעניין,16
ShbrYwsy,בקטאר,16
ShbrYwsy,גבוה,16
ShbrYwsy,גוטליב,16
ShbrYwsy,גוריון,16
ShbrYwsy,דברי,16
ShbrYwsy,דווקא,16
ShbrYwsy,דחייה,16
ShbrYwsy,האדם,16
ShbrYwsy,האחים,16
ShbrYwsy,היועמ,16
ShbrYwsy,המוסד,16
ShbrYwsy,הנוכל,16
ShbrYwsy,הפעם,16
ShbrYwsy,הציוץ,16
ShbrYwsy,הרמטכ,16
ShbrYwsy,חוסלו,16
ShbrYwsy,טוען,16
ShbrYwsy,ידע,16
ShbrYwsy,יצא,16
ShbrYwsy,יקרה,16
ShbrYwsy,כנס,16
ShbrYwsy,לבחירת,16
ShbrYwsy,להגיד,16
ShbrYwsy,לחקור,16
ShbrYwsy,לממשלה,16
ShbrYwsy,לשלם,16
ShbrYwsy,מבקשים,16
ShbrYwsy,מגיע,16
ShbrYwsy,מחר,16
ShbrYwsy,מטוס,16
ShbrYwsy,מטורף,16
ShbrYwsy,מכיר,16
ShbrYwsy,מנוולים,16
ShbrYwsy,מפקד,16
ShbrYwsy,מקווה,16
ShbrYwsy,מתועב,16
ShbrYwsy,נכבה,16
ShbrYwsy,נקמה,16
ShbrYwsy,עיתונאי,16
ShbrYwsy,פגסוס,16
ShbrYwsy,פנים,16
ShbrYwsy,רוצח,16
ShbrYwsy,רעל,16
ShbrYwsy,שאלה,16
ShbrYwsy,שלכם,16
ShbrYwsy,שמעון,16
ShbrYwsy,שערוריה,16
ShbrYwsy,תוך,16
ShbrYwsy,תמיכה,16
ShbrYwsy,תשאלו,16
ShbrYwsy,אדון,15
ShbrYwsy,אדוני,15
ShbrYwsy,אדמה,15
ShbrYwsy,אותכם,15
ShbrYwsy,אלוהים,15
ShbrYwsy,אלי,15
ShbrYwsy,בחודש,15
ShbrYwsy,במשך,15
ShbrYwsy,בעוד,15
ShbrYwsy,בערוץ,15
ShbrYwsy,בררנית,15
ShbrYwsy,בשעת,15
ShbrYwsy,גדעון,15
ShbrYwsy,גולן,15
ShbrYwsy,גוש,15
ShbrYwsy,גלנט,15
ShbrYwsy,גרעני,15
ShbrYwsy,דולר,15
ShbrYwsy,דמיינו,15
ShbrYwsy,הבחירות,15
ShbrYwsy,החזרת,15
ShbrYwsy,הישראלים,15
ShbrYwsy,הישראלית,15
ShbrYwsy,הליכוד,15
ShbrYwsy,המנהרות,15
ShbrYwsy,הנופלים,15
ShbrYwsy,הספר,15
ShbrYwsy,הפלשתיני,15
ShbrYwsy,השמדת,15
ShbrYwsy,חחחח,15
ShbrYwsy,חלק,15
ShbrYwsy,חשבתי,15
ShbrYwsy,טול,15
ShbrYwsy,טייס,15
ShbrYwsy,טלי,15
ShbrYwsy,יבוא,15
ShbrYwsy,יהודה,15
ShbrYwsy,יושב,15
ShbrYwsy,ירי,15
ShbrYwsy,כבד,15
ShbrYwsy,כלום,15
ShbrYwsy,כלפי,15
ShbrYwsy,להרוג,15
ShbrYwsy,לונדון,15
ShbrYwsy,לזכור,15
ShbrYwsy,למלחמה,15
ShbrYwsy,לנשק,15
ShbrYwsy,מבקשת,15
ShbrYwsy,מחנה,15
ShbrYwsy,מטוסים,15
ShbrYwsy,מיארה,15
ShbrYwsy,מלא,15
ShbrYwsy,ממשלה,15
ShbrYwsy,משרד,15
ShbrYwsy,נותן,15
ShbrYwsy,נניח,15
ShbrYwsy,סלאח,15
ShbrYwsy,עובדים,15
ShbrYwsy,פלילי,15
ShbrYwsy,פתרון,15
ShbrYwsy,צפון,15
ShbrYwsy,קיבל,15
ShbrYwsy,רחמים,15
ShbrYwsy,שיפא,15
ShbrYwsy,שישראל,15
ShbrYwsy,שית,15
ShbrYwsy,שרה,15
ShbrYwsy,תוקף,15
ShbrYwsy,תעשה,15
ShbrYwsy,תקשורת,15
ShbrYwsy,תקשורתי,15
ShbrYwsy,איסור,14
ShbrYwsy,אמונה,14
ShbrYwsy,ארי,14
ShbrYwsy,אשכרה,14
ShbrYwsy,אשם,14
ShbrYwsy,באים,14
ShbrYwsy,באירן,14
ShbrYwsy,באמריקה,14
ShbrYwsy,בהרב,14
ShbrYwsy,בוודאות,14
ShbrYwsy,בסדר,14
ShbrYwsy,ברסלר,14
ShbrYwsy,גל,14
ShbrYwsy,האיסלם,14
ShbrYwsy,האלו,14
ShbrYwsy,הדמוקרטיה,14
ShbrYwsy,הילדים,14
ShbrYwsy,הלאומי,14
ShbrYwsy,הלוי,14
ShbrYwsy,המשפחה,14
ShbrYwsy,המשפטים,14
ShbrYwsy,הסרטון,14
ShbrYwsy,העניין,14
ShbrYwsy,השבוע,14
ShbrYwsy,ואחרי,14
ShbrYwsy,וייס,14
ShbrYwsy,וכן,14
ShbrYwsy,זעם,14
ShbrYwsy,חג,14
ShbrYwsy,חובה,14
ShbrYwsy,חיי,14
ShbrYwsy,לאאאא,14
ShbrYwsy,לאט,14
ShbrYwsy,להכנס,14
ShbrYwsy,ליברמן,14
ShbrYwsy,לכאורה,14
ShbrYwsy,למעשה,14
ShbrYwsy,לעקוב,14
ShbrYwsy,לקבל,14
ShbrYwsy,לראש,14
ShbrYwsy,מבצע,14
ShbrYwsy,מדי,14
ShbrYwsy,מים,14
ShbrYwsy,מינית,14
ShbrYwsy,מכתב,14
ShbrYwsy,ממה,14
ShbrYwsy,מצב,14
ShbrYwsy,מרשים,14
ShbrYwsy,משוכנע,14
ShbrYwsy,משטרת,14
ShbrYwsy,משפטי,14
ShbrYwsy,נראית,14
ShbrYwsy,סגל,14
ShbrYwsy,סינוור,14
ShbrYwsy,עובדה,14
ShbrYwsy,עוקב,14
ShbrYwsy,עילת,14
ShbrYwsy,פייק,14
ShbrYwsy,פני,14
ShbrYwsy,פעולה,14
ShbrYwsy,קבע,14
ShbrYwsy,קורא,14
ShbrYwsy,קרה,14
ShbrYwsy,רעב,14
ShbrYwsy,רעידת,14
ShbrYwsy,שמח,14
ShbrYwsy,שמעתי,14
ShbrYwsy,אומרת,13
ShbrYwsy,אח,13
ShbrYwsy,אינו,13
ShbrYwsy,אירגון,13
ShbrYwsy,אכיפה,13
ShbrYwsy,אסתר,13
ShbrYwsy,בארצות,13
ShbrYwsy,בהחלט,13
ShbrYwsy,בוזזים,13
ShbrYwsy,בחרו,13
ShbrYwsy,בטח,13
ShbrYwsy,בים,13
ShbrYwsy,ביקש,13
ShbrYwsy,בכנסת,13
ShbrYwsy,בסוף,13
ShbrYwsy,בעצם,13
ShbrYwsy,בקרוב,13
ShbrYwsy,ברפיח,13
ShbrYwsy,גדי,13
ShbrYwsy,גורמים,13
ShbrYwsy,דרוקר,13
ShbrYwsy,האומנם,13
ShbrYwsy,האיסור,13
ShbrYwsy,הבינלאומי,13
ShbrYwsy,הגברת,13
ShbrYwsy,הגיעו,13
ShbrYwsy,ההון,13
ShbrYwsy,הודעה,13
ShbrYwsy,החל,13
ShbrYwsy,היטלר,13
ShbrYwsy,היינו,13
ShbrYwsy,הלאומית,13
ShbrYwsy,הסיוע,13
ShbrYwsy,הסתה,13
ShbrYwsy,העבודה,13
ShbrYwsy,הפליטים,13
ShbrYwsy,הצבאי,13
ShbrYwsy,הציבורי,13
ShbrYwsy,הקיצוני,13
ShbrYwsy,הרצי,13
ShbrYwsy,השאלה,13
ShbrYwsy,השם,13
ShbrYwsy,ואין,13
ShbrYwsy,ואנחנו,13
ShbrYwsy,חודשים,13
ShbrYwsy,חמור,13
ShbrYwsy,יקבל,13
ShbrYwsy,כלל,13
ShbrYwsy,כניעה,13
ShbrYwsy,לאמריקה,13
ShbrYwsy,להרוס,13
ShbrYwsy,לוקח,13
ShbrYwsy,למחוק,13
ShbrYwsy,לסלק,13
ShbrYwsy,לפגוע,13
ShbrYwsy,לתת,13
ShbrYwsy,מאמינים,13
ShbrYwsy,מוכן,13
ShbrYwsy,מחוץ,13
ShbrYwsy,מטורללי,13
ShbrYwsy,מטורללים,13
ShbrYwsy,מילים,13
ShbrYwsy,מנסה,13
ShbrYwsy,מספיק,13
ShbrYwsy,משנה,13
ShbrYwsy,משפחה,13
ShbrYwsy,נפגש,13
ShbrYwsy,סליחה,13
ShbrYwsy,סמוך,13
ShbrYwsy,סרטון,13
ShbrYwsy,עובדת,13
ShbrYwsy,עליון,13
ShbrYwsy,עתיד,13
ShbrYwsy,פגיעה,13
ShbrYwsy,פוליטית,13
ShbrYwsy,פוסט,13
ShbrYwsy,קבלו,13
demokratya11,את,582
demokratya11,לא,528
demokratya11,rt,486
demokratya11,על,363
demokratya11,של,320
demokratya11,זה,240
demokratya11,מי,166
demokratya11,הסמול,158
demokratya11,כל,149
demokratya11,עם,140
demokratya11,חמאס,121
demokratya11,צהל,105
demokratya11,רק,102
demokratya11,להם,99
demokratya11,ישראל,96
demokratya11,אין,95
demokratya11,גם,95
demokratya11,אתם,87
demokratya11,לך,83
demokratya11,אותם,81
demokratya11,כי,76
demokratya11,טבח,75
demokratya11,למה,72
demokratya11,קפלן,69
demokratya11,צמרת,65
demokratya11,שלא,65
demokratya11,המדינה,63
demokratya11,לנו,62
demokratya11,הכל,61
demokratya11,כמו,60
demokratya11,היה,59
demokratya11,עד,59
demokratya11,ולא,58
demokratya11,יש,58
demokratya11,נגד,58
demokratya11,הקרן,57
demokratya11,אחד,55
demokratya11,בכל,55
demokratya11,בוגדים,54
demokratya11,עוד,54
demokratya11,אם,53
demokratya11,הזה,53
