document,element,frequency_in_document
212pondi,מאשר,2
212pondi,מאשרים,2
212pondi,מאשרת,1
212pondi,מאתמול,1
212pondi,מבאסת,1
212pondi,מבאר,1
212pondi,מבגידה,1
212pondi,מבדיל,1
212pondi,מבהיר,1
212pondi,מבוא,1
212pondi,מבוגדים,1
212pondi,מבול,1
212pondi,מבולבל,1
212pondi,מבורך,3
212pondi,מבורךךךךךך,1
212pondi,מבושל,1
212pondi,מבחוץ,1
212pondi,מבחינתו,1
212pondi,מבחינתי,2
212pondi,מבחינתך,1
212pondi,מבחינתם,3
212pondi,מבחינתנו,1
212pondi,מבטיח,1
212pondi,מביא,2
212pondi,מביאים,6
212pondi,מביכים,1
212pondi,מבין,14
212pondi,מבינה,1
212pondi,מבינים,13
212pondi,מביע,1
212pondi,מביש,2
212pondi,מבית,8
212pondi,מביתו,1
212pondi,מבכה,1
212pondi,מבנה,1
212pondi,מבנים,2
212pondi,מבסוט,1
212pondi,מבסיס,1
212pondi,מבסיסים,1
212pondi,מבפנים,5
212pondi,מבצע,1
212pondi,מבצעי,1
212pondi,מבצעים,3
212pondi,מבצעת,1
212pondi,מבקיע,1
212pondi,מבקש,2
212pondi,מבקשים,2
212pondi,מבקשת,1
212pondi,מבריק,1
212pondi,מבתי,1
212pondi,מג,3
212pondi,מגדוד,1
212pondi,מגדירה,1
212pondi,מגדירים,1
212pondi,מגדלי,1
212pondi,מגוננים,1
212pondi,מגורדת,1
212pondi,מגוריו,1
212pondi,מגחיך,1
212pondi,מגיב,1
212pondi,מגיבים,1
212pondi,מגיל,2
212pondi,מגיע,13
212pondi,מגיעה,2
212pondi,מגיעות,2
212pondi,מגיעים,2
212pondi,מגל,2
212pondi,מגלה,1
212pondi,מגנב,1
212pondi,מגנים,1
212pondi,מגעיל,1
212pondi,מגש,1
212pondi,מדבק,1
212pondi,מדבר,3
212pondi,מדברים,13
212pondi,מדברת,3
212pondi,מדה,1
212pondi,מדהים,3
212pondi,מדובר,13
212pondi,מדווח,2
212pondi,מדווחים,5
212pondi,מדוייק,4
212pondi,מדויק,6
212pondi,מדום,1
212pondi,מדומה,1
212pondi,מדומיין,1
212pondi,מדוע,33
212pondi,מדינה,23
212pondi,מדינות,1
212pondi,מדיניותו,1
212pondi,מדינת,18
212pondi,מדיקטטורה,2
212pondi,מדע,1
212pondi,מדף,1
212pondi,מדרגה,1
212pondi,מדרום,2
212pondi,מדרך,1
212pondi,מה,208
212pondi,מהאוויר,2
212pondi,מהאויר,1
212pondi,מהאולפן,2
212pondi,מהאולפנים,1
212pondi,מהאחד,1
212pondi,מהאירוע,1
212pondi,מהאמת,3
212pondi,מהאסון,1
212pondi,מהבגץ,1
212pondi,מהבוטים,1
212pondi,מהבוס,1
212pondi,מהבועה,1
212pondi,מהבית,6
212pondi,מהגדר,1
212pondi,מהגז,1
212pondi,מהגרים,1
212pondi,מהדהד,1
212pondi,מהדיווחים,1
212pondi,מהדייפ,1
212pondi,מהדין,1
212pondi,מהדקת,1
212pondi,מהדרום,1
212pondi,מהההה,3
212pondi,מהוראות,1
212pondi,מהותית,1
212pondi,מהזבל,1
212pondi,מהחוטפים,1
212pondi,מהחומרים,1
212pondi,מהחוק,5
212pondi,מהחורים,1
212pondi,מהחיילים,3
212pondi,מהחיים,5
212pondi,מהחלום,2
212pondi,מהחלון,1
212pondi,מהחמאס,2
212pondi,מהחמס,1
212pondi,מהטבח,7
212pondi,מהטובים,1
212pondi,מהטרור,1
212pondi,מהיוזר,1
212pondi,מהיום,7
212pondi,מהים,1
212pondi,מהימין,1
212pondi,מהיר,1
212pondi,מהירידה,1
212pondi,מהכדורים,1
212pondi,מהכטב,1
212pondi,מהכל,1
212pondi,מהכלא,2
212pondi,מהכנסת,2
212pondi,מהלחימה,1
212pondi,מהלך,1
212pondi,מהם,14
212pondi,מהמדינה,3
212pondi,מהמדרגות,1
212pondi,מהמהדים,1
212pondi,מהמחבלים,1
212pondi,מהממשלה,2
212pondi,מהמנה,1
212pondi,מהמנהיגים,1
212pondi,מהמפגינים,1
212pondi,מהן,1
212pondi,מהנופלים,1
212pondi,מהנסיגה,1
212pondi,מהנשאלים,1
212pondi,מהסיבה,1
212pondi,מהסיוע,1
212pondi,מהסמול,11
212pondi,מהססת,1
212pondi,מהסרטים,1
212pondi,מהעבודה,1
212pondi,מהעדר,1
212pondi,מהעובדים,1
212pondi,מהעולם,3
212pondi,מהעיניים,1
212pondi,מהעם,2
212pondi,מהעמק,1
212pondi,מהענק,1
212pondi,מהפיצוץ,1
212pondi,מהפלסטיני,1
212pondi,מהפסק,1
212pondi,מהפרקליטות,1
212pondi,מהפתעה,1
212pondi,מהצד,7
212pondi,מהציבור,2
212pondi,מהציונות,1
212pondi,מהקהל,1
212pondi,מהקללות,1
212pondi,מהר,1
212pondi,מהראש,1
212pondi,מהרהורי,1
212pondi,מהרפורמים,1
212pondi,מהשב,2
212pondi,מהשורש,2
212pondi,מהשידור,1
212pondi,מהשירות,1
212pondi,מהשמ,1
212pondi,מהתוכנית,1
212pondi,מהתמימות,1
212pondi,מהתעמולה,1
212pondi,מהתראות,3
212pondi,מו,2
212pondi,מובטח,3
212pondi,מוביל,1
212pondi,מובילה,1
212pondi,מוגזם,1
212pondi,מוגמרת,1
212pondi,מוגנים,3
212pondi,מודה,9
212pondi,מודים,2
212pondi,מודיעין,1
212pondi,מודיעינית,1
212pondi,מודעת,1
212pondi,מוות,2
212pondi,מוותרים,2
212pondi,מוותרת,1
212pondi,מוזמן,1
212pondi,מוזר,1
212pondi,מוח,6
212pondi,מוחה,1
212pondi,מוחי,3
212pondi,מוחים,1
212pondi,מוחלט,2
212pondi,מוחלטת,4
212pondi,מוחמד,6
212pondi,מוחץ,2
212pondi,מוחק,1
212pondi,מוחרב,1
212pondi,מוטב,2
212pondi,מוטי,1
212pondi,מוטרדת,1
212pondi,מויזה,2
212pondi,מוכח,1
212pondi,מוכיח,4
212pondi,מוכיחה,1
212pondi,מוכיחים,2
212pondi,מוכן,5
212pondi,מוכנות,1
212pondi,מוכנים,1
212pondi,מול,30
212pondi,מולו,2
212pondi,מולם,1
212pondi,מומלץ,2
212pondi,מומצא,1
212pondi,מונה,1
212pondi,מונחים,1
212pondi,מוניס,1
212pondi,מונע,3
212pondi,מונעים,1
212pondi,מוסד,3
212pondi,מוסדי,1
212pondi,מוסיף,2
212pondi,מוסיפה,1
212pondi,מוסכם,1
212pondi,מוסלמי,2
212pondi,מוסלמים,14
212pondi,מוסר,4
212pondi,מוסרי,1
212pondi,מוסרים,1
212pondi,מוסת,1
212pondi,מועד,2
212pondi,מועמד,1
212pondi,מופעל,1
212pondi,מופעלים,1
212pondi,מופצץ,1
212pondi,מופקרים,1
212pondi,מוציא,2
212pondi,מוציאה,1
212pondi,מוציאים,2
212pondi,מוצלח,5
212pondi,מוקיע,1
212pondi,מור,1
212pondi,מורדם,1
212pondi,מורם,1
212pondi,מורעלת,1
212pondi,מורתע,2
212pondi,מושב,1
212pondi,מושבת,1
212pondi,מושג,2
212pondi,מושחתים,2
212pondi,מושחתת,1
212pondi,מושיע,1
212pondi,מושלם,4
212pondi,מושלמת,1
212pondi,מותו,1
212pondi,מותך,1
212pondi,מותקפת,1
212pondi,מותר,9
212pondi,מזבח,1
212pondi,מזה,3
212pondi,מזהים,1
212pondi,מזהיר,1
212pondi,מזהירים,1
212pondi,מזו,1
212pondi,מזוהה,1
212pondi,מזוהים,1
212pondi,מזוהם,1
212pondi,מזוהמת,1
212pondi,מזוייף,1
212pondi,מזומנים,3
212pondi,מזועזע,1
212pondi,מזימה,1
212pondi,מזיקים,1
212pondi,מזירת,2
212pondi,מזכה,2
212pondi,מזכיר,6
212pondi,מזכירים,1
212pondi,מזל,3
212pondi,מזלט,1
212pondi,מזמין,1
212pondi,מזמינה,1
212pondi,מזמינים,1
212pondi,מזמן,2
212pondi,מזעזע,4
212pondi,מזעזעת,1
212pondi,מזרח,4
212pondi,מזרחי,1
212pondi,מזרחית,1
212pondi,מזרים,2
212pondi,מזרימים,1
212pondi,מח,1
212pondi,מחאה,1
212pondi,מחאת,9
212pondi,מחבל,17
212pondi,מחבלי,4
212pondi,מחבלים,33
212pondi,מחבלת,1
212pondi,מחבר,1
212pondi,מחדל,1
212pondi,מחדר,1
212pondi,מחדש,9
212pondi,מחוברים,1
212pondi,מחובתך,1
212pondi,מחווה,1
212pondi,מחוייבים,1
212pondi,מחונן,1
212pondi,מחוסל,1
212pondi,מחוסלים,1
212pondi,מחוסלת,1
212pondi,מחוץ,1
212pondi,מחזיק,3
212pondi,מחזיר,2
212pondi,מחזירים,1
212pondi,מחזק,2
212pondi,מחזקים,1
212pondi,מחיילי,1
212pondi,מחינוך,1
212pondi,מחיסול,1
212pondi,מחיר,11
212pondi,מחכה,2
212pondi,מחכים,5
212pondi,מחלה,1
212pondi,מחליטה,1
212pondi,מחליפו,1
212pondi,מחליפים,1
212pondi,מחלישים,1
212pondi,מחלק,1
212pondi,מחלקים,1
212pondi,מחלקת,1
212pondi,מחלת,2
212pondi,מחמאה,2
212pondi,מחמאס,7
212pondi,מחמוד,1
212pondi,מחמיר,1
212pondi,מחמם,1
212pondi,מחמשת,1
212pondi,מחסל,2
212pondi,מחסלים,4
212pondi,מחפה,1
212pondi,מחפשים,2
212pondi,מחפשת,1
212pondi,מחר,1
212pondi,מחשל,1
212pondi,מטבח,2
212pondi,מטבעם,1
212pondi,מטוגנת,1
212pondi,מטווח,1
212pondi,מטול,1
212pondi,מטומטם,20
212pondi,מטומטמים,7
212pondi,מטומטמת,1
212pondi,מטונף,3
212pondi,מטונפים,2
212pondi,מטוס,4
212pondi,מטוסי,1
212pondi,מטוסים,3
212pondi,מטופחהטה,1
212pondi,מטופל,1
212pondi,מטופש,1
212pondi,מטורף,16
212pondi,מטורפות,1
212pondi,מטורפים,4
212pondi,מטורפת,5
212pondi,מטייח,1
212pondi,מטייחים,3
212pondi,מטיילים,1
212pondi,מטילים,1
212pondi,מטיפים,1
212pondi,מטכ,1
212pondi,מטלטלת,1
212pondi,מטנף,1
212pondi,מטנפים,4
212pondi,מטע,2
212pondi,מטעה,1
212pondi,מטעם,1
212pondi,מטעמי,3
212pondi,מטעמים,1
212pondi,מטפלים,1
212pondi,מטר,5
212pondi,מטרה,3
212pondi,מטרות,4
212pondi,מטרותיו,2
212pondi,מטרידנים,1
212pondi,מטרים,1
212pondi,מטרת,2
212pondi,מטרתו,1
212pondi,מטרתם,2
212pondi,מי,169
212pondi,מיאו,1
212pondi,מיארה,1
212pondi,מיד,5
212pondi,מידי,5
212pondi,מידע,4
212pondi,מיה,1
212pondi,מיואש,3
212pondi,מיואשים,1
212pondi,מיוחד,1
212pondi,מיום,3
212pondi,מיושן,1
212pondi,מיותר,1
212pondi,מיותרים,2
212pondi,מיותרת,1
212pondi,מיטוט,1
212pondi,מיידית,1
212pondi,מיייייייי,1
212pondi,מייצגת,1
212pondi,מייצרים,1
212pondi,מיישרים,1
212pondi,מיכל,2
212pondi,מיל,1
212pondi,מילארדים,1
212pondi,מילד,1
212pondi,מילה,13
212pondi,מילואים,4
212pondi,מיליארד,22
212pondi,מיליארדים,3
212pondi,מיליון,6
212pondi,מיליוני,1
212pondi,מיליונים,2
212pondi,מיליי,1
212pondi,מילים,4
212pondi,מים,4
212pondi,מימון,1
212pondi,מינויים,1
212pondi,מינימום,2
212pondi,מיץ,2
212pondi,מיקי,4
212pondi,מירב,1
212pondi,מירי,3
212pondi,מישהו,1
212pondi,מישור,1
212pondi,מכאן,5
212pondi,מכבדים,1
212pondi,מכבי,1
212pondi,מכבשים,1
212pondi,מכהנת,3
212pondi,מכוון,6
212pondi,מכוונת,1
212pondi,מכולם,2
212pondi,מכוניות,1
212pondi,מכונית,1
212pondi,מכונת,2
212pondi,מכות,2
212pondi,מכיוון,2
212pondi,מכיל,1
212pondi,מכיר,4
212pondi,מכירה,1
212pondi,מכירים,1
212pondi,מכל,8
212pondi,מכם,1
212pondi,מכמה,1
212pondi,מכן,1
212pondi,מכנים,1
212pondi,מכניסים,3
212pondi,מכספי,3
212pondi,מכפר,1
212pondi,מכר,1
212pondi,מכשיר,2
212pondi,מכשירה,1
212pondi,מכתיב,1
212pondi,מכתיבים,2
212pondi,מלא,12
212pondi,מלאות,1
212pondi,מלאך,2
212pondi,מלבד,1
212pondi,מלהגיע,2
212pondi,מלהיב,1
212pondi,מלווה,1
212pondi,מלון,1
212pondi,מלונאות,1
212pondi,מלח,2
212pondi,מלחיץ,1
212pondi,מלחמה,17
212pondi,מלחמת,1
212pondi,מלט,1
212pondi,מלטפל,1
212pondi,מליארד,1
212pondi,מליון,1
212pondi,מליוני,1
212pondi,מלינים,1
212pondi,מלך,2
212pondi,מלכה,1
212pondi,מלכוסית,1
212pondi,מלכחי,1
212pondi,מלכלך,1
212pondi,מלכם,2
212pondi,מלעצמם,1
212pondi,מלקקים,1
212pondi,מלתת,1
212pondi,ממ,1
212pondi,ממדינות,1
212pondi,ממה,3
212pondi,ממהיר,1
212pondi,ממוגנים,1
212pondi,ממומן,4
212pondi,ממומנים,3
212pondi,ממומנת,1
212pondi,ממוצא,1
212pondi,ממוקד,3
212pondi,ממוקדים,2
212pondi,ממושב,1
212pondi,ממושמע,1
212pondi,ממושמעים,2
212pondi,ממזר,1
212pondi,ממזרח,2
212pondi,ממחבלים,1
212pondi,ממחדל,1
212pondi,ממחסני,1
212pondi,ממטר,3
212pondi,ממילואים,1
212pondi,ממך,6
212pondi,ממכם,3
212pondi,ממליץ,1
212pondi,מממן,3
212pondi,מממנים,5
212pondi,מממנת,4
212pondi,ממנה,5
212pondi,ממנהיגי,1
212pondi,ממנו,4
212pondi,ממני,1
212pondi,ממערכת,1
212pondi,ממציאים,1
212pondi,ממצרים,1
212pondi,ממקורות,1
212pondi,ממרד,1
212pondi,ממריד,1
212pondi,ממרכז,1
212pondi,ממש,19
212pondi,ממשאיות,1
212pondi,ממשיך,2
212pondi,ממשיכה,2
212pondi,ממשיכים,1
212pondi,ממשלה,13
212pondi,ממשלת,5
212pondi,ממשרתו,1
212pondi,ממתי,3
212pondi,ממתכנני,1
212pondi,מן,1
212pondi,מנגד,1
212pondi,מנגנונים,1
212pondi,מנדט,1
212pondi,מנדטים,2
212pondi,מנהיג,18
212pondi,מנהיגי,1
212pondi,מנהל,3
212pondi,מנהלים,1
212pondi,מנהרה,1
212pondi,מנהרות,7
212pondi,מנוחה,1
212pondi,מנוי,2
212pondi,מנותקים,1
212pondi,מנחה,1
212pondi,מנחל,1
212pondi,מנחשים,1
212pondi,מני,7
212pondi,מניות,1
212pondi,מניח,2
212pondi,מנכ,1
212pondi,מנלן,1
212pondi,מנסה,3
212pondi,מנסור,3
212pondi,מנסים,3
212pondi,מנע,7
212pondi,מנעו,4
212pondi,מנצח,4
212pondi,מנצחים,5
212pondi,מנצלי,1
212pondi,מנצלים,2
212pondi,מנקורה,1
212pondi,מנקים,1
212pondi,מנת,4
212pondi,מס,1
212pondi,מסביר,3
212pondi,מסגד,1
212pondi,מסואבת,1
212pondi,מסוג,1
212pondi,מסוגל,3
212pondi,מסוגלים,3
212pondi,מסויימים,1
212pondi,מסוכן,4
212pondi,מסוכנות,1
212pondi,מסוכנים,1
212pondi,מסוכנת,2
212pondi,מסולקים,1
212pondi,מסוקי,1
212pondi,מסוקים,2
212pondi,מסוריה,1
212pondi,מסורס,6
212pondi,מסיביות,1
212pondi,מסיבת,1
212pondi,מסייעים,4
212pondi,מסימני,1
212pondi,מסירת,1
212pondi,מסית,2
212pondi,מסיתות,1
212pondi,מסיתים,3
212pondi,מסכים,3
212pondi,מסכימה,1
212pondi,מסכימים,1
212pondi,מסכם,1
212pondi,מסכןןןןןןןן,1
212pondi,מסכנה,1
212pondi,מסכנות,1
212pondi,מסלול,1
212pondi,מסמולנית,1
212pondi,מספיק,13
212pondi,מספק,1
212pondi,מספר,10
212pondi,מספרים,1
212pondi,מסקנות,3
212pondi,מסר,1
212pondi,מסרטנים,1
212pondi,מסריח,2
212pondi,מסרים,10
212pondi,מסתבר,1
212pondi,מסתדר,1
212pondi,מסתדרים,1
212pondi,מסתובבות,1
212pondi,מסתובבים,1
212pondi,מסתלבט,2
212pondi,מסתלבטים,2
212pondi,מסתלק,1
212pondi,מסתתרים,1
212pondi,מעבודה,2
212pondi,מעביר,2
212pondi,מעבר,1
212pondi,מעברת,1
212pondi,מעדיפים,1
212pondi,מעדכן,1
212pondi,מעודד,1
212pondi,מעוזריו,1
212pondi,מעולה,10
212pondi,מעולם,2
212pondi,מעוניין,1
212pondi,מעוצמת,1
212pondi,מעורבים,2
212pondi,מעורר,1
212pondi,מעושן,1
212pondi,מעז,2
212pondi,מעזה,17
212pondi,מעט,6
212pondi,מעטפות,1
212pondi,מעיד,2
212pondi,מעיל,1
212pondi,מעיפים,1
212pondi,מעל,13
212pondi,מעלה,1
212pondi,מעליו,1
212pondi,מעלים,1
212pondi,מעלימה,2
212pondi,מעלליו,1
212pondi,מעלמא,1
212pondi,מעמד,2
212pondi,מעמיד,1
212pondi,מעמידה,1
212pondi,מעמיק,2
212pondi,מענה,2
212pondi,מעניין,11
212pondi,מעסיק,2
212pondi,מעפרא,1
212pondi,מעצבן,1
212pondi,מעצמך,2
212pondi,מעצרים,1
212pondi,מעקב,2
212pondi,מערב,2
212pondi,מערבים,3
212pondi,מערבל,1
212pondi,מערוץ,2
212pondi,מערוצי,2
212pondi,מעריך,4
212pondi,מעריכים,1
212pondi,מערכת,9
212pondi,מעשה,2
212pondi,מעשנים,1
212pondi,מעתה,1
212pondi,מפגיני,1
212pondi,מפגינים,3
212pondi,מפגר,1
212pondi,מפגרת,3
212pondi,מפוחד,2
212pondi,מפוחדים,1
212pondi,מפוצל,1
212pondi,מפורסם,1
212pondi,מפורסמת,1
212pondi,מפורק,1
212pondi,מפותח,2
212pondi,מפחד,3
212pondi,מפחדים,6
212pondi,מפחדת,3
212pondi,מפחיד,2
212pondi,מפחידים,1
212pondi,מפטרים,1
212pondi,מפי,1
212pondi,מפיץ,1
212pondi,מפלגה,3
212pondi,מפנטזת,1
212pondi,מפנימים,1
212pondi,מפנינים,1
212pondi,מפסיד,1
212pondi,מפסיק,3
212pondi,מפסיקה,1
212pondi,מפסיקים,1
212pondi,מפעולות,1
212pondi,מפעיל,2
212pondi,מפעילי,1
212pondi,מפעילים,1
212pondi,מפעל,1
212pondi,מפקד,3
212pondi,מפקדות,1
212pondi,מפקדי,1
212pondi,מפרגנים,1
212pondi,מפרגנת,1
212pondi,מפריירים,1
212pondi,מפריע,11
212pondi,מפריעה,1
212pondi,מפרסם,2
212pondi,מפרקים,1
212pondi,מפרשת,1
212pondi,מפשע,4
212pondi,מפשעיו,1
212pondi,מפתיע,1
212pondi,מצאה,1
212pondi,מצאו,2
212pondi,מצאנו,1
212pondi,מצאתם,1
212pondi,מצב,4
212pondi,מצביע,2
212pondi,מצדיעים,1
212pondi,מצהל,13
212pondi,מצוה,2
212pondi,מצווה,2
212pondi,מצוי,4
212pondi,מצויין,5
212pondi,מצויינת,3
212pondi,מצוין,2
212pondi,מצור,1
212pondi,מצות,1
212pondi,מצחין,2
212pondi,מצחיק,3
212pondi,מצטט,1
212pondi,מציאות,4
212pondi,מציוץ,1
212pondi,מצייץ,4
212pondi,מציל,3
212pondi,מציע,4
212pondi,מציעים,2
212pondi,מציף,1
212pondi,מצליחים,1
212pondi,מצלם,2
212pondi,מצלמים,1
212pondi,מצמרר,1
212pondi,מצמרת,5
212pondi,מצנחי,1
212pondi,מצעדי,2
212pondi,מצפה,1
212pondi,מצפון,2
212pondi,מצפרדע,1
212pondi,מצריים,1
212pondi,מצרים,6
212pondi,מצרפת,1
212pondi,מקבל,7
212pondi,מקבלים,3
212pondi,מקדישים,1
212pondi,מקדמת,1
212pondi,מקדשת,1
212pondi,מקודש,1
212pondi,מקום,8
212pondi,מקומה,1
212pondi,מקומטים,1
212pondi,מקומי,1
212pondi,מקומך,3
212pondi,מקור,1
212pondi,מקורית,1
212pondi,מקיא,1
212pondi,מקיבוץ,1
212pondi,מקלט,1
212pondi,מקללת,1
212pondi,מקנא,1
212pondi,מקסימום,1
212pondi,מקפלן,4
212pondi,מקצה,2
212pondi,מקצועי,1
212pondi,מקרב,3
212pondi,מקרים,1
212pondi,מקרקעות,1
212pondi,מקשיחים,1
212pondi,מר,32
212pondi,מראה,3
212pondi,מראות,2
212pondi,מראיין,1
212pondi,מראש,11
212pondi,מראשי,1
212pondi,מרגיע,2
212pondi,מרגיש,3
212pondi,מרגלית,1
212pondi,מרגלת,1
212pondi,מרגע,1
212pondi,מרגש,2
212pondi,מרגשששש,2
212pondi,מרה,1
212pondi,מרוויח,1
212pondi,מרום,1
212pondi,מרוצה,1
212pondi,מרוקאי,1
212pondi,מרחב,1
212pondi,מרחבי,1
212pondi,מרחבים,1
212pondi,מרחיק,1
212pondi,מרים,1
212pondi,מרימים,1
212pondi,מרעיו,1
212pondi,מרעיך,1
212pondi,מרפא,2
212pondi,מרצחים,1
212pondi,מרצם,1
212pondi,מרקר,1
212pondi,מרשים,2
212pondi,מרשימה,1
212pondi,מרתיחה,1
212pondi,משאיות,5
212pondi,משאירה,1
212pondi,משב,2
212pondi,משבח,2
212pondi,משביתה,1
212pondi,משבר,1
212pondi,משגע,2
212pondi,משגרים,1
212pondi,משדר,1
212pondi,משדרות,1
212pondi,משדרים,1
212pondi,משדרת,1
212pondi,משה,4
212pondi,משהו,15
212pondi,משובבי,1
212pondi,משוחרר,1
212pondi,משולב,1
212pondi,משום,1
212pondi,משועמם,1
212pondi,משותפים,1
212pondi,משותפת,1
212pondi,משחדת,1
212pondi,משחק,1
212pondi,משחרור,1
212pondi,משטח,1
212pondi,משטרה,1
212pondi,משטרית,1
212pondi,משטרת,8
212pondi,משימתה,1
212pondi,משכירי,1
212pondi,משכנע,1
212pondi,משלחת,1
212pondi,משליכים,1
212pondi,משלים,1
212pondi,משלך,2
212pondi,משלם,4
212pondi,משלמים,9
212pondi,משם,1
212pondi,משמידים,2
212pondi,משמע,1
212pondi,משמעות,1
212pondi,משמעותיים,1
212pondi,משמעית,7
212pondi,משמר,1
212pondi,משמרות,1
212pondi,משנה,4
212pondi,משנכנס,1
212pondi,משפחה,2
212pondi,משפחות,14
212pondi,משפחותיהם,1
212pondi,משפחתו,1
212pondi,משפט,7
212pondi,משפטית,2
212pondi,משפילים,2
212pondi,משפיע,1
212pondi,משפריץ,1
212pondi,משפריצים,1
212pondi,משקיעים,1
212pondi,משקמה,1
212pondi,משקמים,1
212pondi,משקרים,5
212pondi,משרד,4
212pondi,משרות,1
212pondi,משת,1
212pondi,משתולל,1
212pondi,משתוללים,1
212pondi,משתיקה,1
212pondi,משתלט,2
212pondi,משתמשים,2
212pondi,משתנה,2
212pondi,משתף,1
212pondi,משתתפים,1
212pondi,מת,10
212pondi,מתאבדים,1
212pondi,מתאו,1
212pondi,מתאים,4
212pondi,מתאימה,2
212pondi,מתאימות,1
212pondi,מתאמן,1
212pondi,מתבייש,2
212pondi,מתביישים,1
212pondi,מתביישת,1
212pondi,מתביעה,1
212pondi,מתבקשת,1
212pondi,מתגוננים,2
212pondi,מתגייסים,2
212pondi,מתגעגעת,1
212pondi,מתה,1
212pondi,מתהפך,2
212pondi,מתו,2
212pondi,מתואם,2
212pondi,מתואמים,1
212pondi,מתוזמן,1
212pondi,מתוחקר,1
212pondi,מתוך,1
212pondi,מתוכנן,9
212pondi,מתון,1
212pondi,מתועד,7
212pondi,מתוק,2
212pondi,מתוקי,1
212pondi,מתוקנת,3
212pondi,מתחבק,1
212pondi,מתחזה,2
212pondi,מתחזיא,1
212pondi,מתחזים,2
212pondi,מתחזק,1
212pondi,מתחיל,2
212pondi,מתחילים,1
212pondi,מתחילת,4
212pondi,מתחמק,1
212pondi,מתחמשים,1
212pondi,מתחמשת,1
212pondi,מתחננים,2
212pondi,מתחננת,1
212pondi,מתחת,6
212pondi,מתחתן,1
212pondi,מתי,17
212pondi,מתים,9
212pondi,מתיםםםם,2
212pondi,מתיםםםםםםםםםם,1
212pondi,מתכוון,1
212pondi,מתכון,1
212pondi,מתכוננים,2
212pondi,מתלמידי,1
212pondi,מתלקח,1
212pondi,מתמודד,1
212pondi,מתמיד,4
212pondi,מתמקד,1
212pondi,מתן,2
212pondi,מתנגד,2
212pondi,מתנגדים,1
212pondi,מתנדבי,1
212pondi,מתנדבים,1
212pondi,מתנה,4
212pondi,מתנהגים,1
212pondi,מתנהלים,1
212pondi,מתנהלת,1
212pondi,מתנוסס,1
212pondi,מתנחל,2
212pondi,מתנחלים,2
212pondi,מתנכלים,1
212pondi,מתנפלים,1
212pondi,מתנצלים,1
212pondi,מתנת,1
212pondi,מתעב,1
212pondi,מתעד,2
212pondi,מתעדים,1
212pondi,מתעללים,2
212pondi,מתעלמים,2
212pondi,מתעסקים,2
212pondi,מתערב,2
212pondi,מתערבים,2
212pondi,מתעשרים,1
212pondi,מתפוצץ,1
212pondi,מתפוצצת,1
212pondi,מתפטרים,1
212pondi,מתפכחים,1
212pondi,מתפלאת,1
212pondi,מתפלל,1
212pondi,מתפקידו,2
212pondi,מתפרע,1
212pondi,מתפרעים,3
212pondi,מתפרעת,2
212pondi,מתפרץ,1
212pondi,מתפרצות,1
212pondi,מתק,1
212pondi,מתקדם,1
212pondi,מתקדמים,1
212pondi,מתקיפות,1
212pondi,מתקמטים,1
212pondi,מתקפה,1
212pondi,מתקשטא,1
212pondi,מתרגש,1
212pondi,מתרגשים,1
212pondi,מתרסק,1
212pondi,מתתתת,1
212pondi,מתתתתת,2
212pondi,מתתתתתתת,1
212pondi,נא,5
212pondi,נאה,1
212pondi,נאוה,1
212pondi,נאחל,2
212pondi,נאיבי,1
212pondi,נאלח,9
212pondi,נאלחת,1
212pondi,נאלי,1
212pondi,נאמן,1
212pondi,נאפשר,1
212pondi,נאצות,1
212pondi,נאצי,3
212pondi,נאצים,8
212pondi,נאצית,1
212pondi,נארגן,1
212pondi,נבדוק,1
212pondi,נבדק,1
212pondi,נבדקו,1
212pondi,נבוא,1
212pondi,נבובות,1
212pondi,נבזית,1
212pondi,נבחר,2
212pondi,נביא,1
212pondi,נבין,1
212pondi,נבנה,3
212pondi,נבערים,1
212pondi,נגד,34
212pondi,נגדו,3
212pondi,נגדך,3
212pondi,נגדכם,1
212pondi,נגדנו,15
212pondi,נגועה,1
212pondi,נגזלו,1
212pondi,נגיע,1
212pondi,נגלה,2
212pondi,נגמר,4
212pondi,נגמרה,1
212pondi,נגנבים,1
212pondi,נדבר,1
212pondi,נדיבים,1
212pondi,נדיר,1
212pondi,נדירה,1
212pondi,נדלן,1
212pondi,נהג,1
212pondi,נהירים,1
212pondi,נהירין,3
212pondi,נהר,1
212pondi,נהרגו,3
212pondi,נהרגים,1
212pondi,נו,1
212pondi,נובחים,1
212pondi,נוגע,1
212pondi,נוחב,1
212pondi,נוחת,1
212pondi,נוטרל,3
212pondi,נוכל,2
212pondi,נוכלים,1
212pondi,נולד,1
212pondi,נוסחה,1
212pondi,נוסיף,1
212pondi,נוסעי,1
212pondi,נוסף,4
212pondi,נוספים,2
212pondi,נופל,1
212pondi,נופלים,1
212pondi,נופלת,1
212pondi,נופת,1
212pondi,נוציא,1
212pondi,נוצרי,1
212pondi,נוצרים,1
212pondi,נוקבות,1
212pondi,נורא,1
212pondi,נוראה,2
212pondi,נוראי,1
212pondi,נורה,1
212pondi,נורמלי,1
212pondi,נושאי,1
212pondi,נושם,2
212pondi,נושמים,1
212pondi,נותן,7
212pondi,נותנים,3
212pondi,נותנת,3
212pondi,נזלת,1
212pondi,נזמין,1
212pondi,נזק,11
212pondi,נזקים,6
212pondi,נזקקקק,1
212pondi,נזרק,1
